row,col,model,formula,mse,rmse,mae,r2
17,9,指数函数,y = 108.956363 × e^(0.025954×x),60.770256,7.795528,6.197683,0.974244
17,9,3元多项式,y = 0.010662×x³ + -0.661878×x² + 16.497665×x + 48.682589,0.042729,0.206709,0.171975,0.999982
17,10,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,10,幂函数,y = 60.363128 × x^0.413987,1.309086,1.144153,0.997269,0.999445
17,10,对数函数,y = -5.344565 + 74.014826 × ln(x),12.145955,3.485105,3.000736,0.994852
17,10,指数函数,y = 108.906687 × e^(0.026232×x),60.513770,7.779060,6.187137,0.974353
17,10,3元多项式,y = 0.011041×x³ + -0.676848×x² + 16.659835×x + 48.639902,0.047485,0.217910,0.181072,0.999980
17,11,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,11,幂函数,y = 61.206257 × x^0.410495,1.400265,1.183328,1.032374,0.999407
17,11,对数函数,y = -2.926321 + 73.418171 × ln(x),11.810120,3.436585,2.957589,0.994995
17,11,指数函数,y = 109.221894 × e^(0.026248×x),61.380967,7.834601,6.228496,0.973985
17,11,3元多项式,y = 0.011133×x³ + -0.681855×x² + 16.732332×x + 49.420411,0.046919,0.216607,0.179748,0.999980
17,12,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,12,幂函数,y = 61.437061 × x^0.409339,1.347346,1.160752,1.018819,0.999429
17,12,对数函数,y = -2.204791 + 73.189590 × ln(x),12.113369,3.480427,2.996311,0.994866
17,12,指数函数,y = 109.320028 × e^(0.026206×x),61.452457,7.839162,6.233707,0.973955
17,12,3元多项式,y = 0.010293×x³ + -0.643375×x² + 16.320068×x + 50.885502,0.046971,0.216729,0.179207,0.999980
17,13,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,13,幂函数,y = 61.450324 × x^0.410654,1.223335,1.106045,0.978010,0.999482
17,13,对数函数,y = -2.058671 + 73.376247 × ln(x),12.771519,3.573726,3.083198,0.994587
17,13,指数函数,y = 109.194664 × e^(0.026554×x),60.897921,7.803712,6.207925,0.974190
17,13,3元多项式,y = 0.009087×x³ + -0.586502×x² + 15.763128×x + 52.735484,0.042415,0.205948,0.169441,0.999982
17,14,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,14,幂函数,y = 61.631861 × x^0.409991,1.201335,1.096054,0.968548,0.999491
17,14,对数函数,y = -1.513473 + 73.249553 × ln(x),12.882755,3.589256,3.100611,0.994540
17,14,指数函数,y = 109.251737 × e^(0.026581×x),60.964493,7.807976,6.210129,0.974162
17,14,3元多项式,y = 0.008783×x³ + -0.572776×x² + 15.625487×x + 53.362153,0.036810,0.191860,0.157284,0.999984
17,15,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,15,幂函数,y = 62.021234 × x^0.408044,1.260339,1.122648,0.991242,0.999466
17,15,对数函数,y = -0.432701 + 72.921746 × ln(x),12.624766,3.553135,3.071307,0.994649
17,15,指数函数,y = 109.428260 × e^(0.026498×x),61.481560,7.841018,6.235662,0.973943
17,15,3元多项式,y = 0.008862×x³ + -0.577591×x² + 15.685589×x + 53.555117,0.035365,0.188056,0.154686,0.999985
17,16,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,16,幂函数,y = 63.110200 × x^0.403498,1.448536,1.203551,1.056092,0.999386
17,16,对数函数,y = 2.540819 + 72.171749 × ln(x),11.809726,3.436528,2.969061,0.994995
17,16,指数函数,y = 109.843282 × e^(0.026479×x),62.815372,7.925615,6.299446,0.973377
17,16,3元多项式,y = 0.009655×x³ + -0.616209×x² + 16.135786×x + 53.428822,0.032246,0.179572,0.147670,0.999986
17,17,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,17,幂函数,y = 64.128948 × x^0.400656,1.588401,1.260318,1.099807,0.999327
17,17,对数函数,y = 5.305491 + 71.709516 × ln(x),11.201372,3.346845,2.890070,0.995253
17,17,指数函数,y = 110.103178 × e^(0.026809×x),63.683276,7.980180,6.339876,0.973010
17,17,3元多项式,y = 0.011212×x³ + -0.685680×x² + 16.898170×x + 52.672590,0.031334,0.177014,0.146016,0.999987
17,18,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,18,幂函数,y = 63.689336 × x^0.402243,1.552250,1.245893,1.084563,0.999342
17,18,对数函数,y = 4.086577 + 71.987925 × ln(x),11.242871,3.353039,2.900553,0.995235
17,18,指数函数,y = 109.961274 × e^(0.026757×x),63.300221,7.956144,6.319781,0.973172
17,18,3元多项式,y = 0.011677×x³ + -0.705487×x² + 17.065739×x + 51.715196,0.029561,0.171932,0.142818,0.999987
17,19,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,19,幂函数,y = 63.321617 × x^0.402964,1.530497,1.237133,1.071644,0.999351
17,19,对数函数,y = 3.053203 + 72.115730 × ln(x),11.230245,3.351156,2.903469,0.995240
17,19,指数函数,y = 109.896483 × e^(0.026558×x),63.111082,7.944248,6.307928,0.973252
17,19,3元多项式,y = 0.012014×x³ + -0.720891×x² + 17.179220×x + 50.887914,0.025593,0.159978,0.133323,0.999989
17,20,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,20,幂函数,y = 63.595061 × x^0.401881,1.667459,1.291301,1.106850,0.999293
17,20,对数函数,y = 3.724068 + 71.967952 × ln(x),10.613815,3.257885,2.827438,0.995502
17,20,指数函数,y = 110.000878 × e^(0.026560×x),63.628670,7.976758,6.329588,0.973033
17,20,3元多项式,y = 0.013619×x³ + -0.792943×x² + 17.910104×x + 49.176248,0.021569,0.146865,0.123051,0.999991
17,21,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,21,幂函数,y = 64.668440 × x^0.398376,1.930003,1.389246,1.174633,0.999182
17,21,对数函数,y = 6.560142 + 71.415082 × ln(x),9.658385,3.107794,2.698041,0.995907
17,21,指数函数,y = 110.324676 × e^(0.026767×x),64.838586,8.052241,6.384041,0.972520
17,21,3元多项式,y = 0.016423×x³ + -0.915195×x² + 19.139312×x + 47.259707,0.018212,0.134953,0.112666,0.999992
17,22,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,22,幂函数,y = 65.422817 × x^0.394488,2.199529,1.483081,1.247154,0.999068
17,22,对数函数,y = 8.494062 + 70.785573 × ln(x),8.828299,2.971245,2.579638,0.996258
17,22,指数函数,y = 110.680840 × e^(0.026533×x),66.109952,8.130803,6.441964,0.971981
17,22,3元多项式,y = 0.018004×x³ + -0.987826×x² + 19.840341×x + 46.113029,0.015345,0.123876,0.102224,0.999993
17,23,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,23,幂函数,y = 65.660950 × x^0.392819,2.349531,1.532818,1.288915,0.999004
17,23,对数函数,y = 9.069659 + 70.521656 × ln(x),8.396162,2.897613,2.516186,0.996442
17,23,指数函数,y = 110.834532 × e^(0.026342×x),66.697489,8.166853,6.468518,0.971732
17,23,3元多项式,y = 0.019036×x³ + -1.035915×x² + 20.296213×x + 45.049117,0.013937,0.118054,0.095310,0.999994
17,24,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,24,幂函数,y = 66.433984 × x^0.390411,2.585981,1.608099,1.352927,0.998904
17,24,对数函数,y = 11.060814 + 70.140964 × ln(x),7.786611,2.790450,2.419372,0.996700
17,24,指数函数,y = 111.056327 × e^(0.026501×x),67.564067,8.219736,6.508914,0.971365
17,24,3元多项式,y = 0.021528×x³ + -1.141508×x² + 21.297136×x + 43.527764,0.013428,0.115880,0.090638,0.999994
17,25,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,25,幂函数,y = 66.198180 × x^0.389524,2.759291,1.661111,1.398402,0.998831
17,25,对数函数,y = 10.346270 + 70.016926 × ln(x),7.382396,2.717057,2.350417,0.996871
17,25,指数函数,y = 111.141253 × e^(0.026026×x),68.016709,8.247224,6.530764,0.971173
17,25,3元多项式,y = 0.021851×x³ + -1.165549×x² + 21.541485×x + 42.146758,0.013961,0.118156,0.090435,0.999994
17,26,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,26,幂函数,y = 67.290859 × x^0.387222,3.040909,1.743820,1.467084,0.998711
17,26,对数函数,y = 13.174219 + 69.657172 × ln(x),6.778081,2.603475,2.247047,0.997127
17,26,指数函数,y = 111.354466 × e^(0.026528×x),68.918671,8.301727,6.571720,0.970791
17,26,3元多项式,y = 0.025275×x³ + -1.302590×x² + 22.809329×x + 40.707924,0.013617,0.116690,0.085068,0.999994
17,27,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,27,幂函数,y = 67.904259 × x^0.384418,3.382390,1.839127,1.546443,0.998566
17,27,对数函数,y = 14.677225 + 69.214004 × ln(x),6.117153,2.473288,2.128107,0.997407
17,27,指数函数,y = 111.613106 × e^(0.026405×x),70.003299,8.366797,6.620130,0.970331
17,27,3元多项式,y = 0.027208×x³ + -1.388050×x² + 23.598984×x + 39.362907,0.012618,0.112331,0.079706,0.999995
17,28,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,28,幂函数,y = 68.200942 × x^0.383705,3.559140,1.886568,1.584518,0.998492
17,28,对数函数,y = 15.398591 + 69.115830 × ln(x),5.800729,2.408470,2.070944,0.997542
17,28,指数函数,y = 111.682162 × e^(0.026513×x),70.419720,8.391646,6.638176,0.970154
17,28,3元多项式,y = 0.028520×x³ + -1.441567×x² + 24.096166×x + 38.554026,0.012253,0.110692,0.079899,0.999995
17,29,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,29,幂函数,y = 68.065960 × x^0.384690,3.582587,1.892772,1.586331,0.998482
17,29,对数函数,y = 15.031182 + 69.298158 × ln(x),5.744081,2.396681,2.068704,0.997566
17,29,指数函数,y = 111.597988 × e^(0.026634×x),70.304916,8.384803,6.631119,0.970203
17,29,3元多项式,y = 0.028185×x³ + -1.425753×x² + 23.989544×x + 38.654613,0.010886,0.104336,0.076226,0.999995
17,30,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,30,幂函数,y = 67.710237 × x^0.385070,3.682538,1.918994,1.607138,0.998439
17,30,对数函数,y = 14.050392 + 69.384102 × ln(x),5.562052,2.358400,2.037894,0.997643
17,30,指数函数,y = 111.569143 × e^(0.026369×x),70.413539,8.391278,6.635018,0.970157
17,30,3元多项式,y = 0.027303×x³ + -1.396944×x² + 23.786015×x + 38.341241,0.009144,0.095622,0.070014,0.999996
17,31,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,31,幂函数,y = 68.044264 × x^0.383682,4.140359,2.034787,1.702347,0.998245
17,31,对数函数,y = 14.783692 + 69.206492 × ln(x),4.844181,2.200950,1.896498,0.997947
17,31,指数函数,y = 111.707504 × e^(0.026329×x),71.400563,8.449885,6.677468,0.969739
17,31,3元多项式,y = 0.028666×x³ + -1.458660×x² + 24.422356×x + 36.939895,0.009571,0.097834,0.071538,0.999996
17,32,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
17,32,幂函数,y = 70.360795 × x^0.382510,4.545706,2.132066,1.781872,0.998073
17,32,对数函数,y = 20.700165 + 69.055062 × ln(x),4.277836,2.068293,1.777585,0.998187
17,32,指数函数,y = 111.823642 × e^(0.028391×x),72.218875,8.498169,6.712592,0.969392
17,32,3元多项式,y = 0.038016×x³ + -1.780144×x² + 27.099124×x + 35.437625,0.009263,0.096243,0.071077,0.999996
18,1,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
18,1,幂函数,y = 71.421316 × x^0.382458,3.669510,1.915597,1.616263,0.998445
18,1,对数函数,y = 23.679562 + 68.905750 × ln(x),5.695648,2.386556,2.032777,0.997586
18,1,指数函数,y = 111.798603 × e^(0.029536×x),70.993020,8.425736,6.671544,0.969911
18,1,3元多项式,y = 0.034124×x³ + -1.588611×x² + 25.291716×x + 42.240240,0.027924,0.167106,0.140143,0.999988
18,2,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
18,2,幂函数,y = 67.681395 × x^0.393372,3.220303,1.794520,1.516637,0.998635
18,2,对数函数,y = 14.155782 + 70.791994 × ln(x),6.527943,2.554984,2.181443,0.997233
18,2,指数函数,y = 110.827149 × e^(0.028569×x),68.250522,8.261387,6.546690,0.971074
18,2,3元多项式,y = 0.025921×x³ + -1.295328×x² + 22.964076×x + 41.916979,0.030262,0.173960,0.146174,0.999987
18,3,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
18,3,幂函数,y = 65.076497 × x^0.402197,2.572885,1.604022,1.354088,0.998910
18,3,对数函数,y = 7.375386 + 72.247030 × ln(x),7.980528,2.824983,2.425768,0.996618
18,3,指数函数,y = 110.023895 × e^(0.028167×x),65.523332,8.094648,6.421590,0.972230
18,3,3元多项式,y = 0.019588×x³ + -1.042153×x² + 20.666461×x + 44.104230,0.031986,0.178846,0.149987,0.999986
18,4,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
18,4,幂函数,y = 63.565948 × x^0.406647,2.160502,1.469865,1.256834,0.999084
18,4,对数函数,y = 3.370839 + 72.947139 × ln(x),9.135210,3.022451,2.604299,0.996128
18,4,指数函数,y = 109.611343 × e^(0.027729×x),63.933021,7.995813,6.348719,0.972904
18,4,3元多项式,y = 0.015410×x³ + -0.868413×x² + 18.954602×x + 46.516541,0.033091,0.181909,0.152109,0.999986
18,5,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
18,5,幂函数,y = 63.081214 × x^0.407551,1.919333,1.385400,1.193307,0.999187
18,5,对数函数,y = 2.136956 + 73.045026 × ln(x),9.909180,3.147885,2.715195,0.995800
18,5,指数函数,y = 109.517872 × e^(0.027456×x),63.250089,7.952992,6.317098,0.973193
18,5,3元多项式,y = 0.013553×x³ + -0.788245×x² + 18.097261×x + 48.196361,0.033322,0.182543,0.152153,0.999986
18,6,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
18,6,幂函数,y = 63.143761 × x^0.407705,1.737875,1.318285,1.142036,0.999263
18,6,对数函数,y = 2.426898 + 73.020893 × ln(x),10.550652,3.248177,2.805889,0.995528
18,6,指数函数,y = 109.493058 × e^(0.027572×x),62.806085,7.925029,6.296307,0.973381
18,6,3元多项式,y = 0.012648×x³ + -0.746530×x² + 17.655053×x + 49.669999,0.031811,0.178357,0.148306,0.999987
18,7,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
18,7,幂函数,y = 61.535061 × x^0.411825,1.405069,1.185356,1.037665,0.999404
18,7,对数函数,y = -1.964845 + 73.654460 × ln(x),11.856822,3.443374,2.977667,0.994975
18,7,指数函数,y = 109.106663 × e^(0.026925×x),61.237757,7.825456,6.221429,0.974046
18,7,3元多项式,y = 0.010155×x³ + -0.635899×x² + 16.386919×x + 51.077041,0.033773,0.183775,0.152168,0.999986
18,8,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
18,8,幂函数,y = 59.559227 × x^0.417120,1.152107,1.073362,0.949178,0.999512
18,8,对数函数,y = -7.588675 + 74.507095 × ln(x),13.080159,3.616650,3.127297,0.994456
18,8,指数函数,y = 108.618896 × e^(0.026163×x),59.605336,7.720449,6.142946,0.974738
18,8,3元多项式,y = 0.007705×x³ + -0.522618×x² + 15.032280×x + 52.356990,0.036613,0.191345,0.157125,0.999984
18,9,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
18,9,幂函数,y = 58.925428 × x^0.420680,1.021529,1.010707,0.897073,0.999567
18,9,对数函数,y = -9.388459 + 75.093979 × ln(x),13.700622,3.701435,3.198127,0.994193
18,9,指数函数,y = 108.292384 × e^(0.026370×x),58.576194,7.653509,6.091865,0.975174
18,9,3元多项式,y = 0.007823×x³ + -0.525255×x² + 15.031720×x + 51.870121,0.041964,0.204852,0.168217,0.999982
18,10,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
18,10,幂函数,y = 59.089027 × x^0.420919,1.006630,1.003309,0.890576,0.999573
18,10,对数函数,y = -8.880438 + 75.130843 × ln(x),13.771116,3.710945,3.200796,0.994163
18,10,指数函数,y = 108.269350 × e^(0.026604×x),58.466383,7.646331,6.086770,0.975221
18,10,3元多项式,y = 0.008351×x³ + -0.548716×x² + 15.299618×x + 51.450209,0.047407,0.217732,0.178664,0.999980
18,11,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
18,11,幂函数,y = 59.690005 × x^0.417686,1.077566,1.038059,0.921553,0.999543
18,11,对数函数,y = -7.126359 + 74.576908 × ln(x),13.492111,3.673161,3.164260,0.994282
18,11,指数函数,y = 108.561187 × e^(0.026446×x),59.236527,7.696527,6.126620,0.974894
18,11,3元多项式,y = 0.008126×x³ + -0.540174×x² + 15.217948×x + 52.247513,0.048521,0.220274,0.180072,0.999979
18,12,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
18,12,幂函数,y = 60.007849 × x^0.415888,1.062110,1.030587,0.918275,0.999550
18,12,对数函数,y = -6.146057 + 74.241341 × ln(x),13.716286,3.703550,3.188376,0.994187
18,12,指数函数,y = 108.718129 × e^(0.026342×x),59.486123,7.712725,6.141187,0.974788
18,12,3元多项式,y = 0.007359×x³ + -0.505352×x² + 14.839535×x + 53.676855,0.049812,0.223185,0.181499,0.999979
18,13,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
18,13,幂函数,y = 60.007952 × x^0.416459,0.987718,0.993840,0.887454,0.999581
18,13,对数函数,y = -6.055023 + 74.302841 × ln(x),14.295568,3.780948,3.259878,0.993941
18,13,指数函数,y = 108.660355 × e^(0.026489×x),59.148852,7.690829,6.125502,0.974931
18,13,3元多项式,y = 0.006068×x³ + -0.445613×x² + 14.226492×x + 55.563390,0.043536,0.208654,0.168079,0.999982
18,14,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
18,14,幂函数,y = 60.241945 × x^0.414748,0.989259,0.994615,0.886987,0.999581
18,14,对数函数,y = -5.353277 + 73.994245 × ln(x),14.356888,3.789048,3.268420,0.993915
18,14,指数函数,y = 108.811385 × e^(0.026315×x),59.445736,7.710106,6.140137,0.974805
18,14,3元多项式,y = 0.005646×x³ + -0.426591×x² + 14.007602×x + 56.372438,0.039869,0.199672,0.159970,0.999983
18,15,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
18,15,幂函数,y = 60.770076 × x^0.412860,1.036805,1.018236,0.907440,0.999561
18,15,对数函数,y = -3.835050 + 73.674859 × ln(x),14.132559,3.759330,3.244161,0.994010
18,15,指数函数,y = 108.982434 × e^(0.026401×x),59.928892,7.741375,6.164440,0.974601
18,15,3元多项式,y = 0.005705×x³ + -0.431049×x² + 14.102304×x + 56.678225,0.038232,0.195530,0.157115,0.999984
18,16,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
18,16,幂函数,y = 61.764967 × x^0.408294,1.193749,1.092588,0.968904,0.999494
18,16,对数函数,y = -1.074332 + 72.921753 × ln(x),13.302898,3.647314,3.145829,0.994362
18,16,指数函数,y = 109.399468 × e^(0.026298×x),61.229177,7.824907,6.227204,0.974050
18,16,3元多项式,y = 0.006304×x³ + -0.462011×x² + 14.483925×x + 56.510649,0.035198,0.187611,0.150423,0.999985
18,17,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
18,17,幂函数,y = 62.351210 × x^0.406940,1.266561,1.125416,0.995008,0.999463
18,17,对数函数,y = 0.549587 + 72.708697 × ln(x),12.913306,3.593509,3.100610,0.994527
18,17,指数函数,y = 109.525215 × e^(0.026567×x),61.694861,7.854608,6.248756,0.973852
18,17,3元多项式,y = 0.006874×x³ + -0.489796×x² + 14.849797×x + 56.205575,0.032447,0.180132,0.144377,0.999986
18,18,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
18,18,幂函数,y = 62.245904 × x^0.408122,1.245658,1.116090,0.985673,0.999472
18,18,对数函数,y = 0.242889 + 72.922127 × ln(x),12.840842,3.583412,3.097104,0.994558
18,18,指数函数,y = 109.420160 × e^(0.026755×x),61.438545,7.838274,6.234135,0.973961
18,18,3元多项式,y = 0.007815×x³ + -0.531072×x² + 15.274573×x + 55.045712,0.030935,0.175883,0.142465,0.999987
18,19,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
18,19,幂函数,y = 61.866466 × x^0.408801,1.240529,1.113790,0.980575,0.999474
18,19,对数函数,y = -0.867459 + 73.051690 × ln(x),12.689315,3.562206,3.085323,0.994622
18,19,指数函数,y = 109.360611 × e^(0.026526×x),61.314535,7.830360,6.225345,0.974013
18,19,3元多项式,y = 0.008533×x³ + -0.562627×x² + 15.539076×x + 53.790088,0.027937,0.167144,0.136917,0.999988
18,20,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
18,20,幂函数,y = 62.254352 × x^0.407791,1.358987,1.165756,1.017201,0.999424
18,20,对数函数,y = 0.137926 + 72.922040 × ln(x),11.981362,3.461410,3.002848,0.994922
